date,currency_name,value,unit,note
25-06-2012,Pound Sterling,88.09,value in indian rupees per unit of foreign currency,
25-06-2012,Japanese Yen,70.55,value in indian rupees per unit of foreign currency,
25-06-2012,Euro,70.83,value in indian rupees per unit of foreign currency,
22-06-2012,US Dollar,56.99,value in indian rupees per unit of foreign currency,
22-06-2012,Pound Sterling,88.97,value in indian rupees per unit of foreign currency,
22-06-2012,Japanese Yen,70.88,value in indian rupees per unit of foreign currency,
22-06-2012,Euro,71.57,value in indian rupees per unit of foreign currency,
21-06-2012,US Dollar,56.42,value in indian rupees per unit of foreign currency,
21-06-2012,Pound Sterling,88.45,value in indian rupees per unit of foreign currency,
21-06-2012,Japanese Yen,70.85,value in indian rupees per unit of foreign currency,
21-06-2012,Euro,71.52,value in indian rupees per unit of foreign currency,
20-06-2012,US Dollar,55.86,value in indian rupees per unit of foreign currency,
20-06-2012,Pound Sterling,87.93,value in indian rupees per unit of foreign currency,
20-06-2012,Japanese Yen,70.77,value in indian rupees per unit of foreign currency,
20-06-2012,Euro,70.88,value in indian rupees per unit of foreign currency,
19-06-2012,US Dollar,56.01,value in indian rupees per unit of foreign currency,
19-06-2012,Pound Sterling,87.85,value in indian rupees per unit of foreign currency,
19-06-2012,Japanese Yen,70.92,value in indian rupees per unit of foreign currency,
19-06-2012,Euro,70.54,value in indian rupees per unit of foreign currency,
18-06-2012,US Dollar,55.6,value in indian rupees per unit of foreign currency,
18-06-2012,Pound Sterling,87.34,value in indian rupees per unit of foreign currency,
18-06-2012,Japanese Yen,70.18,value in indian rupees per unit of foreign currency,
18-06-2012,Euro,70.66,value in indian rupees per unit of foreign currency,
15-06-2012,US Dollar,55.76,value in indian rupees per unit of foreign currency,
15-06-2012,Pound Sterling,86.69,value in indian rupees per unit of foreign currency,
15-06-2012,Japanese Yen,70.69,value in indian rupees per unit of foreign currency,
15-06-2012,Euro,70.44,value in indian rupees per unit of foreign currency,
14-06-2012,US Dollar,55.79,value in indian rupees per unit of foreign currency,
14-06-2012,Pound Sterling,86.37,value in indian rupees per unit of foreign currency,
14-06-2012,Japanese Yen,70.29,value in indian rupees per unit of foreign currency,
14-06-2012,Euro,70.07,value in indian rupees per unit of foreign currency,
13-06-2012,US Dollar,55.85,value in indian rupees per unit of foreign currency,
13-06-2012,Pound Sterling,86.88,value in indian rupees per unit of foreign currency,
13-06-2012,Japanese Yen,70.12,value in indian rupees per unit of foreign currency,
13-06-2012,Euro,69.88,value in indian rupees per unit of foreign currency,
12-06-2012,US Dollar,56.05,value in indian rupees per unit of foreign currency,
12-06-2012,Pound Sterling,86.69,value in indian rupees per unit of foreign currency,
12-06-2012,Japanese Yen,70.47,value in indian rupees per unit of foreign currency,
12-06-2012,Euro,69.98,value in indian rupees per unit of foreign currency,
11-06-2012,US Dollar,55.24,value in indian rupees per unit of foreign currency,
11-06-2012,Pound Sterling,85.93,value in indian rupees per unit of foreign currency,
11-06-2012,Japanese Yen,69.42,value in indian rupees per unit of foreign currency,
11-06-2012,Euro,69.82,value in indian rupees per unit of foreign currency,
08-06-2012,US Dollar,55.36,value in indian rupees per unit of foreign currency,
08-06-2012,Pound Sterling,85.64,value in indian rupees per unit of foreign currency,
08-06-2012,Japanese Yen,69.88,value in indian rupees per unit of foreign currency,
08-06-2012,Euro,69.21,value in indian rupees per unit of foreign currency,
07-06-2012,US Dollar,55.15,value in indian rupees per unit of foreign currency,
07-06-2012,Pound Sterling,85.22,value in indian rupees per unit of foreign currency,
07-06-2012,Japanese Yen,69.51,value in indian rupees per unit of foreign currency,
07-06-2012,Euro,69.24,value in indian rupees per unit of foreign currency,
06-06-2012,US Dollar,55.5,value in indian rupees per unit of foreign currency,
06-06-2012,Pound Sterling,85.58,value in indian rupees per unit of foreign currency,
06-06-2012,Japanese Yen,70.4,value in indian rupees per unit of foreign currency,
06-06-2012,Euro,69.3,value in indian rupees per unit of foreign currency,
05-06-2012,US Dollar,55.56,value in indian rupees per unit of foreign currency,
05-06-2012,Pound Sterling,85.52,value in indian rupees per unit of foreign currency,
05-06-2012,Japanese Yen,70.82,value in indian rupees per unit of foreign currency,
05-06-2012,Euro,69.5,value in indian rupees per unit of foreign currency,
04-06-2012,US Dollar,55.52,value in indian rupees per unit of foreign currency,
04-06-2012,Pound Sterling,85.29,value in indian rupees per unit of foreign currency,
04-06-2012,Japanese Yen,71.01,value in indian rupees per unit of foreign currency,
04-06-2012,Euro,68.86,value in indian rupees per unit of foreign currency,
01-06-2012,US Dollar,55.92,value in indian rupees per unit of foreign currency,
01-06-2012,Pound Sterling,86.03,value in indian rupees per unit of foreign currency,
01-06-2012,Japanese Yen,71.29,value in indian rupees per unit of foreign currency,
01-06-2012,Euro,69.13,value in indian rupees per unit of foreign currency,
31-05-2012,US Dollar,56.42,value in indian rupees per unit of foreign currency,
31-05-2012,Pound Sterling,87.38,value in indian rupees per unit of foreign currency,
31-05-2012,Japanese Yen,71.57,value in indian rupees per unit of foreign currency,
31-05-2012,Euro,69.95,value in indian rupees per unit of foreign currency,
30-05-2012,US Dollar,56.01,value in indian rupees per unit of foreign currency,
30-05-2012,Pound Sterling,87.48,value in indian rupees per unit of foreign currency,
30-05-2012,Japanese Yen,70.51,value in indian rupees per unit of foreign currency,
30-05-2012,Euro,69.85,value in indian rupees per unit of foreign currency,
29-05-2012,US Dollar,55.58,value in indian rupees per unit of foreign currency,
29-05-2012,Pound Sterling,87.14,value in indian rupees per unit of foreign currency,
29-05-2012,Japanese Yen,69.93,value in indian rupees per unit of foreign currency,
29-05-2012,Euro,69.73,value in indian rupees per unit of foreign currency,
28-05-2012,US Dollar,55.26,value in indian rupees per unit of foreign currency,
28-05-2012,Pound Sterling,86.8,value in indian rupees per unit of foreign currency,
28-05-2012,Japanese Yen,69.63,value in indian rupees per unit of foreign currency,
28-05-2012,Euro,69.63,value in indian rupees per unit of foreign currency,
25-05-2012,US Dollar,55.73,value in indian rupees per unit of foreign currency,
25-05-2012,Pound Sterling,87.26,value in indian rupees per unit of foreign currency,
25-05-2012,Japanese Yen,69.98,value in indian rupees per unit of foreign currency,
25-05-2012,Euro,69.89,value in indian rupees per unit of foreign currency,
24-05-2012,US Dollar,56.29,value in indian rupees per unit of foreign currency,
24-05-2012,Pound Sterling,88.26,value in indian rupees per unit of foreign currency,
24-05-2012,Japanese Yen,70.81,value in indian rupees per unit of foreign currency,
24-05-2012,Euro,70.82,value in indian rupees per unit of foreign currency,
23-05-2012,US Dollar,55.93,value in indian rupees per unit of foreign currency,
23-05-2012,Pound Sterling,88.15,value in indian rupees per unit of foreign currency,
23-05-2012,Japanese Yen,70.32,value in indian rupees per unit of foreign currency,
23-05-2012,Euro,70.88,value in indian rupees per unit of foreign currency,
22-05-2012,US Dollar,54.88,value in indian rupees per unit of foreign currency,
22-05-2012,Pound Sterling,86.84,value in indian rupees per unit of foreign currency,
22-05-2012,Japanese Yen,69.08,value in indian rupees per unit of foreign currency,
22-05-2012,Euro,70.21,value in indian rupees per unit of foreign currency,
21-05-2012,US Dollar,54.68,value in indian rupees per unit of foreign currency,
21-05-2012,Pound Sterling,86.52,value in indian rupees per unit of foreign currency,
21-05-2012,Japanese Yen,69.02,value in indian rupees per unit of foreign currency,
21-05-2012,Euro,69.86,value in indian rupees per unit of foreign currency,
18-05-2012,US Dollar,54.88,value in indian rupees per unit of foreign currency,
18-05-2012,Pound Sterling,86.46,value in indian rupees per unit of foreign currency,
18-05-2012,Japanese Yen,69.21,value in indian rupees per unit of foreign currency,
18-05-2012,Euro,69.49,value in indian rupees per unit of foreign currency,
17-05-2012,US Dollar,54.39,value in indian rupees per unit of foreign currency,
17-05-2012,Pound Sterling,86.56,value in indian rupees per unit of foreign currency,
17-05-2012,Japanese Yen,67.73,value in indian rupees per unit of foreign currency,
17-05-2012,Euro,69.3,value in indian rupees per unit of foreign currency,
16-05-2012,US Dollar,54.29,value in indian rupees per unit of foreign currency,
16-05-2012,Pound Sterling,86.61,value in indian rupees per unit of foreign currency,
16-05-2012,Japanese Yen,67.57,value in indian rupees per unit of foreign currency,
16-05-2012,Euro,68.87,value in indian rupees per unit of foreign currency,
15-05-2012,US Dollar,53.84,value in indian rupees per unit of foreign currency,
15-05-2012,Pound Sterling,86.72,value in indian rupees per unit of foreign currency,
15-05-2012,Japanese Yen,67.41,value in indian rupees per unit of foreign currency,
15-05-2012,Euro,69.17,value in indian rupees per unit of foreign currency,
14-05-2012,US Dollar,53.71,value in indian rupees per unit of foreign currency,
14-05-2012,Pound Sterling,86.34,value in indian rupees per unit of foreign currency,
14-05-2012,Japanese Yen,67.1,value in indian rupees per unit of foreign currency,
14-05-2012,Euro,69.23,value in indian rupees per unit of foreign currency,
11-05-2012,US Dollar,53.64,value in indian rupees per unit of foreign currency,
11-05-2012,Pound Sterling,86.42,value in indian rupees per unit of foreign currency,
11-05-2012,Japanese Yen,67.2,value in indian rupees per unit of foreign currency,
11-05-2012,Euro,69.29,value in indian rupees per unit of foreign currency,
10-05-2012,US Dollar,53.34,value in indian rupees per unit of foreign currency,
10-05-2012,Pound Sterling,86.11,value in indian rupees per unit of foreign currency,
10-05-2012,Japanese Yen,66.93,value in indian rupees per unit of foreign currency,
10-05-2012,Euro,69.07,value in indian rupees per unit of foreign currency,
09-05-2012,US Dollar,53.46,value in indian rupees per unit of foreign currency,
09-05-2012,Pound Sterling,86.27,value in indian rupees per unit of foreign currency,
09-05-2012,Japanese Yen,67.0,value in indian rupees per unit of foreign currency,
09-05-2012,Euro,69.4,value in indian rupees per unit of foreign currency,
08-05-2012,US Dollar,52.86,value in indian rupees per unit of foreign currency,
08-05-2012,Pound Sterling,85.44,value in indian rupees per unit of foreign currency,
08-05-2012,Japanese Yen,66.12,value in indian rupees per unit of foreign currency,
08-05-2012,Euro,68.81,value in indian rupees per unit of foreign currency,
07-05-2012,US Dollar,53.34,value in indian rupees per unit of foreign currency,
07-05-2012,Pound Sterling,86.09,value in indian rupees per unit of foreign currency,
07-05-2012,Japanese Yen,66.87,value in indian rupees per unit of foreign currency,
07-05-2012,Euro,69.37,value in indian rupees per unit of foreign currency,
04-05-2012,US Dollar,53.72,value in indian rupees per unit of foreign currency,
04-05-2012,Pound Sterling,86.98,value in indian rupees per unit of foreign currency,
04-05-2012,Japanese Yen,67.01,value in indian rupees per unit of foreign currency,
04-05-2012,Euro,70.65,value in indian rupees per unit of foreign currency,
03-05-2012,US Dollar,53.24,value in indian rupees per unit of foreign currency,
03-05-2012,Pound Sterling,86.14,value in indian rupees per unit of foreign currency,
03-05-2012,Japanese Yen,66.36,value in indian rupees per unit of foreign currency,
03-05-2012,Euro,69.98,value in indian rupees per unit of foreign currency,
02-05-2012,US Dollar,52.93,value in indian rupees per unit of foreign currency,
02-05-2012,Pound Sterling,85.85,value in indian rupees per unit of foreign currency,
02-05-2012,Japanese Yen,65.87,value in indian rupees per unit of foreign currency,
02-05-2012,Euro,69.94,value in indian rupees per unit of foreign currency,
30-04-2012,US Dollar,52.52,value in indian rupees per unit of foreign currency,
30-04-2012,Pound Sterling,85.49,value in indian rupees per unit of foreign currency,
30-04-2012,Japanese Yen,65.54,value in indian rupees per unit of foreign currency,
30-04-2012,Euro,69.61,value in indian rupees per unit of foreign currency,
